sload,dload,rate,sjit,djit,tcprtt,synack,ackdat,proto,service,label
0.044533508122903735,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.46212121212121215,0.0,1
0.02672010554174488,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.019038075198493227,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
6.485438886835059e-06,0.00011061604452267855,1.0387911000000001e-05,0.012433226747370726,0.0025023691353360956,0.11151525690055117,0.061855346151502226,0.09926924078364953,0.8560606060606061,0.75,1
1.0529880233973937e-05,0.0007401810127491167,5.8640613999999994e-05,0.0011250096543602103,0.00012940180231210468,0.03574744937557888,0.02813528399049302,0.02035000696963082,0.8560606060606061,0.75,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.044533508122903735,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.46212121212121215,0.0,1
0.044533508122903735,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
7.314520341623897e-06,0.00013171267281013508,2.8017344e-05,0.0021288168958150744,0.0006536195246054885,0.06983543961573598,0.028580447467853008,0.07619187262144911,0.8560606060606061,0.41666666666666663,1
0.02672010554174488,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.0,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
1.4553391054439327e-06,0.0005855371758924984,4.4550087e-05,0.001553931994960561,0.00016727440724275357,0.029972690384228312,0.019896188829300995,0.022164083519847673,0.8560606060606061,0.0,1
0.015230460158794581,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
2.591526590270879e-05,0.00028978835315771094,3.541372e-05,0.001980749616564417,0.0005390883832614092,0.06462402333088385,0.031240001675909564,0.06388784417483517,0.8560606060606061,0.0,1
0.02672010554174488,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.0,1
1.3498343679107699e-06,0.05020077394679417,0.0001299948,0.0018167342243645924,0.0043664069602265855,0.034660463941898284,0.01608682735084405,0.03518874549275291,0.8560606060606061,0.41666666666666663,1
0.015230460158794581,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.044533508122903735,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.0001968136841943712,0.00025217335266490744,0.00012773726,0.0007769360758106923,0.00024760377303462323,0.05790361083221877,0.045107677189347314,0.0336061132867464,0.8560606060606061,0.0,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.5151515151515151,0.0,1
0.02256364282413279,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
5.894916538330835e-05,0.000133599218293223,4.8041106999999996e-05,0.0018678329042506575,0.0006204878787765696,0.0805250560464458,0.04909081906270949,0.06557107576909219,0.8560606060606061,0.0,1
0.0190857889569578,0.0,0.14285714000000002,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.5151515151515151,0.0,1
2.288192604131967e-06,0.0001754847291119324,3.2936775e-05,0.0018074876752848378,0.00036968356147664306,0.07600719840024965,0.06519573861905052,0.035847572858942564,0.8560606060606061,0.41666666666666663,1
4.610835607339566e-07,9.77499840563571e-05,7.946867e-06,0.011748771636722175,0.0015055682973754154,0.10459396250654554,0.09287300414406728,0.04497055659734733,0.8560606060606061,0.0,1
0.0190857889569578,0.0,0.14285714000000002,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.044533508122903735,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.5075757575757576,0.0,1
3.332557782269984e-06,0.00023817358546439262,4.470286e-05,0.0012244696264241894,0.00029135900044051545,0.04325828846243172,0.022219608903650438,0.040959073801815266,0.8560606060606061,0.41666666666666663,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
1.074507026995306e-06,0.0023669401540312,2.2223210999999998e-05,0.003681922039329535,0.01459928854064166,0.14563103712622968,0.12014986059479554,0.07526675275694926,0.8560606060606061,0.41666666666666663,1
0.0190857889569578,0.0,0.14285714000000002,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.0,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
1.001242100806174e-06,0.003433549572242095,3.6897525999999995e-05,0.0022240067648992114,0.009326828992521742,0.033477007558479065,0.014172386342860624,0.03587255832791982,0.8560606060606061,0.5833333333333333,1
0.0190857889569578,0.0,0.14285714000000002,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.010878899922566805,0.0,0.14285714000000002,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.0,1
4.7402836636464436e-06,0.00016451873612178356,1.5568357e-05,0.003954868262489045,0.0009064862612957235,0.08854524586792692,0.0404041798708026,0.09085045276299837,0.8560606060606061,0.0,1
0.015230460158794581,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
1.4071038039193151e-06,0.00021296336351550414,2.9785557e-05,0.45978780948729187,0.08805808237983928,0.01637902046653034,0.011167651898348467,0.01170437719115988,0.8560606060606061,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.010878899922566805,0.0,0.14285714000000002,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
9.457247355181329e-07,0.0007428310022909788,1.681203e-05,0.004651603376971954,0.0008267939185374058,0.07778575747362036,0.03822644966177098,0.07603801473353655,0.8560606060606061,0.41666666666666663,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
1.955530630150436e-05,0.0004617857415221072,4.18748e-05,0.0016397733621822963,0.00023062001681616132,0.03408957823932974,0.01962623407885916,0.029355295998905902,0.8560606060606061,0.75,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
8.847117626229912e-07,9.474958669171864e-05,1.456341e-05,0.004823653182515338,0.000989294037754397,0.07492854996222548,0.04493104013041623,0.062046809618616555,0.8560606060606061,0.0,1
7.753461535397719e-07,0.00012635340121385755,1.9421047e-05,0.004242494933172656,0.0006088300466072779,0.03526747662564468,0.02356509765982083,0.025866535514871617,0.8560606060606061,0.0,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.013894454881707338,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.0,1
9.233475489304836e-07,0.00014006435434043936,1.958973e-05,0.002907548545683611,0.0005922981055072444,0.07979616442619834,0.05998946843195807,0.04931276810065725,0.8560606060606061,0.0,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
7.52314257566086e-07,6.111954253563238e-05,9.394330999999999e-06,0.00858472009202454,0.0017697105770834948,0.07040235532037288,0.05261499024925346,0.0439389197335234,0.8560606060606061,0.0,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
1.9725092532142995e-06,0.047154985142308724,0.00012394472,0.0016670123521034179,0.003978295181822843,0.040390758956414585,0.026003260405874824,0.030984611581159383,0.8560606060606061,0.41666666666666663,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.01670006596359055,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.4641433969200035e-07,0.00010892184849926839,1.1015642e-05,0.0067050901073619626,0.0009294380546440926,0.06514210806096171,0.04511339051739899,0.045586645661339076,0.8560606060606061,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.05678022427620787,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.0,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
6.429710432713238e-07,0.00010478104138077745,1.6105285999999998e-05,0.005859166849255039,0.0006960261141190652,0.03953522440214809,0.027270667012005607,0.027817374632121847,0.8560606060606061,0.0,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.01670006596359055,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.010153640105863055,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.7348484848484849,0.0,1
2.163509577646481e-06,0.002799905586875461,3.202570699999999e-05,0.0022069907838518843,0.012828682972233706,0.03677448784049184,0.029406499481991588,0.020295433445285768,0.8560606060606061,0.41666666666666663,1
9.481413519635262e-07,7.96878078628249e-05,1.2248350999999999e-05,0.005490576659728309,0.0009610621411482178,0.10750397099043113,0.07955714089828753,0.06817942722784907,0.8560606060606061,0.41666666666666663,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.044533508122903735,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.01670006596359055,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.865994462291527e-06,0.00021796520762636841,4.0909946e-05,0.0010845890392199825,0.00026699828341355083,0.038286660052650114,0.02449779846425742,0.02957885019501816,0.8560606060606061,0.41666666666666663,1
4.886383522726276e-05,0.00011074896767699561,3.9824356e-05,0.0022636774895924625,0.0008395657902939261,0.09770601609516562,0.046281289993296365,0.09790621769970624,0.8560606060606061,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.044533508122903735,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.01670006596359055,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.974481848305853e-07,0.00014625161164586115,2.2479486e-05,0.004151781469106047,0.0004902441453399565,0.03512455670010596,0.023793630781887988,0.02531422514800603,0.8560606060606061,0.0,1
0.038076150396986454,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
1.3704032379557497e-06,9.936552774795933e-05,1.8649941999999997e-05,0.0031227901101007886,0.0008156225953587339,0.07066715418241268,0.040008531903223836,0.06178709224372142,0.8560606060606061,0.41666666666666663,1
0.044533508122903735,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.0224448886550657,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.0,1
1.9529898821147354e-06,0.0002376482123274017,2.8960444999999998e-05,0.002177080343448729,0.0002999918656000858,0.051473008182562736,0.029656457584252543,0.044293976397936995,0.8560606060606061,0.0,1
0.01670006596359055,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.012692050132328818,0.0,0.16666666,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.038076150396986454,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.044533508122903735,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.03740814775844283,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.0,1
0.07348029023979842,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.0,1
0.1336005277087244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2878787878787879,0.0,1
0.044533508122903735,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.012692050132328818,0.0,0.16666666,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.038076150396986454,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
1.9049369453104406e-06,0.0010347789051556166,3.306871799999999e-05,0.00187066402826468,0.00034167890282218755,0.046823346605036426,0.02376125525626181,0.04473450966674645,0.8560606060606061,0.41666666666666663,1
0.07615230079397291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.1336005277087244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2878787878787879,0.0,1
1.5642783117429036e-06,0.00016273745435992852,3.0544235e-05,0.0018263529798422436,0.0004419163761573205,0.043072095559438216,0.023597473185447013,0.0387478597973284,0.8560606060606061,0.0,1
2.392001049164944e-06,0.00039167991587108256,2.6876867e-05,0.0027703192101226994,0.0003694694892274145,0.024667979147982865,0.01312589508806143,0.022728229108860378,0.8560606060606061,0.75,1
0.044533508122903735,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
2.5211259591954263e-06,0.0017366710476378212,4.5119644e-05,0.0014910984744741457,0.00023129748032643202,0.05454975657957683,0.03495366490950088,0.04207421473301055,0.8560606060606061,0.41666666666666663,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9924242424242424,0.0,1
0.019038075198493227,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
3.1902762262720663e-06,0.00025650550579701936,4.8143584999999997e-05,0.001330128245508326,0.0002930083761512387,0.06067903638622205,0.03389384255591444,0.053689170245725525,0.8560606060606061,0.41666666666666663,1
0.01603206332504693,0.0,0.14285714000000002,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.0,1
5.690914043541382e-07,0.0005581504125501221,1.7325953999999997e-05,0.0037883373959246274,0.000583440248513174,0.05152263315670813,0.030856732585776103,0.04271857682768706,0.8560606060606061,0.5833333333333333,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9924242424242424,0.0,1
1.3760243131584346e-06,0.005366610131772536,2.3398379999999998e-05,0.004134818210451359,0.01986575959468711,0.050059688918902084,0.03167231016515327,0.039169325208234164,0.8560606060606061,0.41666666666666663,1
0.012692050132328818,0.0,0.16666666,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
1.24506122686734e-06,0.0001686813603874283,2.1672752e-05,0.003392989017309378,0.0004777860734373901,0.041626619312531345,0.019681939027363034,0.04176123885845338,0.8560606060606061,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008906702292583385,0.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
6.843992643086541e-07,0.00011153234240433702,1.714299e-05,0.005324692156003505,0.0005716252572495334,0.04380376617823783,0.03580018968249132,0.023107613729909715,0.8560606060606061,0.0,1
0.012692050132328818,0.0,0.16666666,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.014844503264303444,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.012692050132328818,0.0,0.16666666,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.007443457876914268,0.0,0.14285714000000002,0.0,0.0,0.0,0.0,0.0,0.7348484848484849,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.01670006596359055,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,1
0.012692050132328818,0.0,0.16666666,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.015230460158794581,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.012692050132328818,0.0,0.16666666,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.007443457876914268,0.0,0.14285714000000002,0.0,0.0,0.0,0.0,0.0,0.7348484848484849,0.0,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
2.688510386347175e-06,0.00030418278238198473,2.571261e-05,0.0026708022704864153,0.0005118366231002859,0.03942247646088977,0.024192611524163566,0.03188145841497445,0.8560606060606061,0.0,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
8.851693778305256e-07,7.77536232207229e-05,1.4593597e-05,0.005231750999671341,0.0012314304504660659,0.0526743295566743,0.040768880644768114,0.030937270692570903,0.8560606060606061,0.0,1
4.3423474778383027e-07,7.076457237811809e-05,1.0876811999999998e-05,0.008035981321209465,0.0011168681744817032,0.06145397998247643,0.04604990020720336,0.03818502923299871,0.8560606060606061,0.0,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.1466933794241794,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.0,1
1.616925603694442e-06,0.011212443801446122,5.2231087e-05,0.0027581824468667837,0.008886769706084848,0.037734036340567066,0.019303907154610275,0.03583639514913695,0.8560606060606061,0.41666666666666663,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.06667881095463539,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.0,1
0.025384100264657636,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.008461366309550786,0.0,0.11111111,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
2.008825884661362e-06,0.00015667086478765075,2.9405595999999997e-05,0.0019441560993645926,0.0004132152829409677,0.07644747117086753,0.048341896977268574,0.05985203342266735,0.8560606060606061,0.41666666666666663,1
0.01336005277087244,0.0,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.8712121212121212,0.0,1
6.653582331984854e-07,0.00010842934825509652,1.6666046000000002e-05,0.00427059870727432,0.0006809012790704585,0.06483681522001927,0.03838213785117923,0.054376928154941474,0.8560606060606061,0.0,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
0.009519037599246613,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.9015151515151515,0.16666666666666666,1
